,door_state,smoke_state,keypad_state,temperature_state,humidity_state,ldr_state,camera_state,rtc_time_state
5137,on,on,none,stable,stable,fluctuate,2,day
5138,on,on,none,stable,stable,fluctuate,2,noon
5139,on,on,none,stable,stable,fluctuate,2,evening
5140,on,on,none,stable,stable,fluctuate,2,dusk
5141,on,on,none,stable,stable,fluctuate,2,night
5142,on,on,none,stable,stable,fluctuate,3,dawn
5143,on,on,none,stable,stable,fluctuate,3,day
5144,on,on,none,stable,stable,fluctuate,3,noon
5145,on,on,none,stable,stable,fluctuate,3,evening
5146,on,on,none,stable,stable,fluctuate,3,dusk
5147,on,on,none,stable,stable,fluctuate,3,night
5148,on,on,none,stable,stable,fluctuate,4,dawn
5149,on,on,none,stable,stable,fluctuate,4,day
5150,on,on,none,stable,stable,fluctuate,4,noon
5151,on,on,none,stable,stable,fluctuate,4,evening
5152,on,on,none,stable,stable,fluctuate,4,dusk
5153,on,on,none,stable,stable,fluctuate,4,night
5154,on,on,none,stable,stable,fluctuate,5,dawn
5155,on,on,none,stable,stable,fluctuate,5,day
5156,on,on,none,stable,stable,fluctuate,5,noon
5157,on,on,none,stable,stable,fluctuate,5,evening
5158,on,on,none,stable,stable,fluctuate,5,dusk
5159,on,on,none,stable,stable,fluctuate,5,night
5160,on,on,none,stable,fluctuate,increasing,1,dawn
5161,on,on,none,stable,fluctuate,increasing,1,day
5162,on,on,none,stable,fluctuate,increasing,1,noon
5163,on,on,none,stable,fluctuate,increasing,1,evening
5164,on,on,none,stable,fluctuate,increasing,1,dusk
5165,on,on,none,stable,fluctuate,increasing,1,night
5166,on,on,none,stable,fluctuate,increasing,2,dawn
5167,on,on,none,stable,fluctuate,increasing,2,day
5168,on,on,none,stable,fluctuate,increasing,2,noon
5169,on,on,none,stable,fluctuate,increasing,2,evening
5170,on,on,none,stable,fluctuate,increasing,2,dusk
5171,on,on,none,stable,fluctuate,increasing,2,night
5172,on,on,none,stable,fluctuate,increasing,3,dawn
5173,on,on,none,stable,fluctuate,increasing,3,day
5174,on,on,none,stable,fluctuate,increasing,3,noon
5175,on,on,none,stable,fluctuate,increasing,3,evening
5176,on,on,none,stable,fluctuate,increasing,3,dusk
5177,on,on,none,stable,fluctuate,increasing,3,night
5178,on,on,none,stable,fluctuate,increasing,4,dawn
5179,on,on,none,stable,fluctuate,increasing,4,day
5180,on,on,none,stable,fluctuate,increasing,4,noon
5181,on,on,none,stable,fluctuate,increasing,4,evening
5182,on,on,none,stable,fluctuate,increasing,4,dusk
5183,on,on,none,stable,fluctuate,increasing,4,night
5184,on,on,none,stable,fluctuate,increasing,5,dawn
5185,on,on,none,stable,fluctuate,increasing,5,day
5186,on,on,none,stable,fluctuate,increasing,5,noon
5187,on,on,none,stable,fluctuate,increasing,5,evening
5188,on,on,none,stable,fluctuate,increasing,5,dusk
5189,on,on,none,stable,fluctuate,increasing,5,night
5190,on,on,none,stable,fluctuate,decreasing,1,dawn
5191,on,on,none,stable,fluctuate,decreasing,1,day
5192,on,on,none,stable,fluctuate,decreasing,1,noon
5193,on,on,none,stable,fluctuate,decreasing,1,evening
5194,on,on,none,stable,fluctuate,decreasing,1,dusk
5195,on,on,none,stable,fluctuate,decreasing,1,night
5196,on,on,none,stable,fluctuate,decreasing,2,dawn
5197,on,on,none,stable,fluctuate,decreasing,2,day
5198,on,on,none,stable,fluctuate,decreasing,2,noon
5199,on,on,none,stable,fluctuate,decreasing,2,evening
5200,on,on,none,stable,fluctuate,decreasing,2,dusk
5201,on,on,none,stable,fluctuate,decreasing,2,night
5202,on,on,none,stable,fluctuate,decreasing,3,dawn
5203,on,on,none,stable,fluctuate,decreasing,3,day
5204,on,on,none,stable,fluctuate,decreasing,3,noon
5205,on,on,none,stable,fluctuate,decreasing,3,evening
5206,on,on,none,stable,fluctuate,decreasing,3,dusk
5207,on,on,none,stable,fluctuate,decreasing,3,night
5208,on,on,none,stable,fluctuate,decreasing,4,dawn
5209,on,on,none,stable,fluctuate,decreasing,4,day
5210,on,on,none,stable,fluctuate,decreasing,4,noon
5211,on,on,none,stable,fluctuate,decreasing,4,evening
5212,on,on,none,stable,fluctuate,decreasing,4,dusk
5213,on,on,none,stable,fluctuate,decreasing,4,night
5214,on,on,none,stable,fluctuate,decreasing,5,dawn
5215,on,on,none,stable,fluctuate,decreasing,5,day
5216,on,on,none,stable,fluctuate,decreasing,5,noon
5217,on,on,none,stable,fluctuate,decreasing,5,evening
5218,on,on,none,stable,fluctuate,decreasing,5,dusk
5219,on,on,none,stable,fluctuate,decreasing,5,night
5220,on,on,none,stable,fluctuate,stable,1,dawn
5221,on,on,none,stable,fluctuate,stable,1,day
5222,on,on,none,stable,fluctuate,stable,1,noon
5223,on,on,none,stable,fluctuate,stable,1,evening
5224,on,on,none,stable,fluctuate,stable,1,dusk
5225,on,on,none,stable,fluctuate,stable,1,night
5226,on,on,none,stable,fluctuate,stable,2,dawn
5227,on,on,none,stable,fluctuate,stable,2,day
5228,on,on,none,stable,fluctuate,stable,2,noon
5229,on,on,none,stable,fluctuate,stable,2,evening
5230,on,on,none,stable,fluctuate,stable,2,dusk
5231,on,on,none,stable,fluctuate,stable,2,night
5232,on,on,none,stable,fluctuate,stable,3,dawn
5233,on,on,none,stable,fluctuate,stable,3,day
5234,on,on,none,stable,fluctuate,stable,3,noon
5235,on,on,none,stable,fluctuate,stable,3,evening
5236,on,on,none,stable,fluctuate,stable,3,dusk
5237,on,on,none,stable,fluctuate,stable,3,night
5238,on,on,none,stable,fluctuate,stable,4,dawn
5239,on,on,none,stable,fluctuate,stable,4,day
5240,on,on,none,stable,fluctuate,stable,4,noon
5241,on,on,none,stable,fluctuate,stable,4,evening
5242,on,on,none,stable,fluctuate,stable,4,dusk
5243,on,on,none,stable,fluctuate,stable,4,night
5244,on,on,none,stable,fluctuate,stable,5,dawn
5245,on,on,none,stable,fluctuate,stable,5,day
5246,on,on,none,stable,fluctuate,stable,5,noon
5247,on,on,none,stable,fluctuate,stable,5,evening
5248,on,on,none,stable,fluctuate,stable,5,dusk
5249,on,on,none,stable,fluctuate,stable,5,night
5250,on,on,none,stable,fluctuate,fluctuate,1,dawn
5251,on,on,none,stable,fluctuate,fluctuate,1,day
5252,on,on,none,stable,fluctuate,fluctuate,1,noon
5253,on,on,none,stable,fluctuate,fluctuate,1,evening
5254,on,on,none,stable,fluctuate,fluctuate,1,dusk
5255,on,on,none,stable,fluctuate,fluctuate,1,night
5256,on,on,none,stable,fluctuate,fluctuate,2,dawn
5257,on,on,none,stable,fluctuate,fluctuate,2,day
5258,on,on,none,stable,fluctuate,fluctuate,2,noon
5259,on,on,none,stable,fluctuate,fluctuate,2,evening
5260,on,on,none,stable,fluctuate,fluctuate,2,dusk
5261,on,on,none,stable,fluctuate,fluctuate,2,night
5262,on,on,none,stable,fluctuate,fluctuate,3,dawn
5263,on,on,none,stable,fluctuate,fluctuate,3,day
5264,on,on,none,stable,fluctuate,fluctuate,3,noon
5265,on,on,none,stable,fluctuate,fluctuate,3,evening
5266,on,on,none,stable,fluctuate,fluctuate,3,dusk
5267,on,on,none,stable,fluctuate,fluctuate,3,night
5268,on,on,none,stable,fluctuate,fluctuate,4,dawn
5269,on,on,none,stable,fluctuate,fluctuate,4,day
5270,on,on,none,stable,fluctuate,fluctuate,4,noon
5271,on,on,none,stable,fluctuate,fluctuate,4,evening
5272,on,on,none,stable,fluctuate,fluctuate,4,dusk
5273,on,on,none,stable,fluctuate,fluctuate,4,night
5274,on,on,none,stable,fluctuate,fluctuate,5,dawn
5275,on,on,none,stable,fluctuate,fluctuate,5,day
5276,on,on,none,stable,fluctuate,fluctuate,5,noon
5277,on,on,none,stable,fluctuate,fluctuate,5,evening
5278,on,on,none,stable,fluctuate,fluctuate,5,dusk
5279,on,on,none,stable,fluctuate,fluctuate,5,night
5280,on,on,none,fluctuate,increasing,increasing,1,dawn
5281,on,on,none,fluctuate,increasing,increasing,1,day
5282,on,on,none,fluctuate,increasing,increasing,1,noon
5283,on,on,none,fluctuate,increasing,increasing,1,evening
5284,on,on,none,fluctuate,increasing,increasing,1,dusk
5285,on,on,none,fluctuate,increasing,increasing,1,night
5286,on,on,none,fluctuate,increasing,increasing,2,dawn
5287,on,on,none,fluctuate,increasing,increasing,2,day
5288,on,on,none,fluctuate,increasing,increasing,2,noon
5289,on,on,none,fluctuate,increasing,increasing,2,evening
5290,on,on,none,fluctuate,increasing,increasing,2,dusk
5291,on,on,none,fluctuate,increasing,increasing,2,night
5292,on,on,none,fluctuate,increasing,increasing,3,dawn
5293,on,on,none,fluctuate,increasing,increasing,3,day
5294,on,on,none,fluctuate,increasing,increasing,3,noon
5295,on,on,none,fluctuate,increasing,increasing,3,evening
5296,on,on,none,fluctuate,increasing,increasing,3,dusk
5297,on,on,none,fluctuate,increasing,increasing,3,night
5298,on,on,none,fluctuate,increasing,increasing,4,dawn
5299,on,on,none,fluctuate,increasing,increasing,4,day
5300,on,on,none,fluctuate,increasing,increasing,4,noon
5301,on,on,none,fluctuate,increasing,increasing,4,evening
5302,on,on,none,fluctuate,increasing,increasing,4,dusk
5303,on,on,none,fluctuate,increasing,increasing,4,night
5304,on,on,none,fluctuate,increasing,increasing,5,dawn
5305,on,on,none,fluctuate,increasing,increasing,5,day
5306,on,on,none,fluctuate,increasing,increasing,5,noon
5307,on,on,none,fluctuate,increasing,increasing,5,evening
5308,on,on,none,fluctuate,increasing,increasing,5,dusk
5309,on,on,none,fluctuate,increasing,increasing,5,night
5310,on,on,none,fluctuate,increasing,decreasing,1,dawn
5311,on,on,none,fluctuate,increasing,decreasing,1,day
5312,on,on,none,fluctuate,increasing,decreasing,1,noon
5313,on,on,none,fluctuate,increasing,decreasing,1,evening
5314,on,on,none,fluctuate,increasing,decreasing,1,dusk
5315,on,on,none,fluctuate,increasing,decreasing,1,night
5316,on,on,none,fluctuate,increasing,decreasing,2,dawn
5317,on,on,none,fluctuate,increasing,decreasing,2,day
5318,on,on,none,fluctuate,increasing,decreasing,2,noon
5319,on,on,none,fluctuate,increasing,decreasing,2,evening
5320,on,on,none,fluctuate,increasing,decreasing,2,dusk
5321,on,on,none,fluctuate,increasing,decreasing,2,night
5322,on,on,none,fluctuate,increasing,decreasing,3,dawn
5323,on,on,none,fluctuate,increasing,decreasing,3,day
5324,on,on,none,fluctuate,increasing,decreasing,3,noon
5325,on,on,none,fluctuate,increasing,decreasing,3,evening
5326,on,on,none,fluctuate,increasing,decreasing,3,dusk
5327,on,on,none,fluctuate,increasing,decreasing,3,night
5328,on,on,none,fluctuate,increasing,decreasing,4,dawn
5329,on,on,none,fluctuate,increasing,decreasing,4,day
5330,on,on,none,fluctuate,increasing,decreasing,4,noon
5331,on,on,none,fluctuate,increasing,decreasing,4,evening
5332,on,on,none,fluctuate,increasing,decreasing,4,dusk
5333,on,on,none,fluctuate,increasing,decreasing,4,night
5334,on,on,none,fluctuate,increasing,decreasing,5,dawn
5335,on,on,none,fluctuate,increasing,decreasing,5,day
5336,on,on,none,fluctuate,increasing,decreasing,5,noon
5337,on,on,none,fluctuate,increasing,decreasing,5,evening
5338,on,on,none,fluctuate,increasing,decreasing,5,dusk
5339,on,on,none,fluctuate,increasing,decreasing,5,night
5340,on,on,none,fluctuate,increasing,stable,1,dawn
5341,on,on,none,fluctuate,increasing,stable,1,day
5342,on,on,none,fluctuate,increasing,stable,1,noon
5343,on,on,none,fluctuate,increasing,stable,1,evening
5344,on,on,none,fluctuate,increasing,stable,1,dusk
5345,on,on,none,fluctuate,increasing,stable,1,night
5346,on,on,none,fluctuate,increasing,stable,2,dawn
5347,on,on,none,fluctuate,increasing,stable,2,day
5348,on,on,none,fluctuate,increasing,stable,2,noon
5349,on,on,none,fluctuate,increasing,stable,2,evening
5350,on,on,none,fluctuate,increasing,stable,2,dusk
5351,on,on,none,fluctuate,increasing,stable,2,night
5352,on,on,none,fluctuate,increasing,stable,3,dawn
5353,on,on,none,fluctuate,increasing,stable,3,day
5354,on,on,none,fluctuate,increasing,stable,3,noon
5355,on,on,none,fluctuate,increasing,stable,3,evening
5356,on,on,none,fluctuate,increasing,stable,3,dusk
5357,on,on,none,fluctuate,increasing,stable,3,night
5358,on,on,none,fluctuate,increasing,stable,4,dawn
5359,on,on,none,fluctuate,increasing,stable,4,day
5360,on,on,none,fluctuate,increasing,stable,4,noon
5361,on,on,none,fluctuate,increasing,stable,4,evening
5362,on,on,none,fluctuate,increasing,stable,4,dusk
5363,on,on,none,fluctuate,increasing,stable,4,night
5364,on,on,none,fluctuate,increasing,stable,5,dawn
5365,on,on,none,fluctuate,increasing,stable,5,day
5366,on,on,none,fluctuate,increasing,stable,5,noon
5367,on,on,none,fluctuate,increasing,stable,5,evening
5368,on,on,none,fluctuate,increasing,stable,5,dusk
5369,on,on,none,fluctuate,increasing,stable,5,night
5370,on,on,none,fluctuate,increasing,fluctuate,1,dawn
5371,on,on,none,fluctuate,increasing,fluctuate,1,day
5372,on,on,none,fluctuate,increasing,fluctuate,1,noon
5373,on,on,none,fluctuate,increasing,fluctuate,1,evening
5374,on,on,none,fluctuate,increasing,fluctuate,1,dusk
5375,on,on,none,fluctuate,increasing,fluctuate,1,night
5376,on,on,none,fluctuate,increasing,fluctuate,2,dawn
5377,on,on,none,fluctuate,increasing,fluctuate,2,day
5378,on,on,none,fluctuate,increasing,fluctuate,2,noon
5379,on,on,none,fluctuate,increasing,fluctuate,2,evening
5380,on,on,none,fluctuate,increasing,fluctuate,2,dusk
5381,on,on,none,fluctuate,increasing,fluctuate,2,night
5382,on,on,none,fluctuate,increasing,fluctuate,3,dawn
5383,on,on,none,fluctuate,increasing,fluctuate,3,day
5384,on,on,none,fluctuate,increasing,fluctuate,3,noon
5385,on,on,none,fluctuate,increasing,fluctuate,3,evening
5386,on,on,none,fluctuate,increasing,fluctuate,3,dusk
5387,on,on,none,fluctuate,increasing,fluctuate,3,night
5388,on,on,none,fluctuate,increasing,fluctuate,4,dawn
5389,on,on,none,fluctuate,increasing,fluctuate,4,day
5390,on,on,none,fluctuate,increasing,fluctuate,4,noon
5391,on,on,none,fluctuate,increasing,fluctuate,4,evening
5392,on,on,none,fluctuate,increasing,fluctuate,4,dusk
5393,on,on,none,fluctuate,increasing,fluctuate,4,night
5394,on,on,none,fluctuate,increasing,fluctuate,5,dawn
5395,on,on,none,fluctuate,increasing,fluctuate,5,day
5396,on,on,none,fluctuate,increasing,fluctuate,5,noon
5397,on,on,none,fluctuate,increasing,fluctuate,5,evening
5398,on,on,none,fluctuate,increasing,fluctuate,5,dusk
5399,on,on,none,fluctuate,increasing,fluctuate,5,night
5400,on,on,none,fluctuate,decreasing,increasing,1,dawn
5401,on,on,none,fluctuate,decreasing,increasing,1,day
5402,on,on,none,fluctuate,decreasing,increasing,1,noon
5403,on,on,none,fluctuate,decreasing,increasing,1,evening
5404,on,on,none,fluctuate,decreasing,increasing,1,dusk
5405,on,on,none,fluctuate,decreasing,increasing,1,night
5406,on,on,none,fluctuate,decreasing,increasing,2,dawn
5407,on,on,none,fluctuate,decreasing,increasing,2,day
5408,on,on,none,fluctuate,decreasing,increasing,2,noon
5409,on,on,none,fluctuate,decreasing,increasing,2,evening
5410,on,on,none,fluctuate,decreasing,increasing,2,dusk
5411,on,on,none,fluctuate,decreasing,increasing,2,night
5412,on,on,none,fluctuate,decreasing,increasing,3,dawn
5413,on,on,none,fluctuate,decreasing,increasing,3,day
5414,on,on,none,fluctuate,decreasing,increasing,3,noon
5415,on,on,none,fluctuate,decreasing,increasing,3,evening
5416,on,on,none,fluctuate,decreasing,increasing,3,dusk
5417,on,on,none,fluctuate,decreasing,increasing,3,night
5418,on,on,none,fluctuate,decreasing,increasing,4,dawn
5419,on,on,none,fluctuate,decreasing,increasing,4,day
5420,on,on,none,fluctuate,decreasing,increasing,4,noon
5421,on,on,none,fluctuate,decreasing,increasing,4,evening
5422,on,on,none,fluctuate,decreasing,increasing,4,dusk
5423,on,on,none,fluctuate,decreasing,increasing,4,night
5424,on,on,none,fluctuate,decreasing,increasing,5,dawn
5425,on,on,none,fluctuate,decreasing,increasing,5,day
5426,on,on,none,fluctuate,decreasing,increasing,5,noon
5427,on,on,none,fluctuate,decreasing,increasing,5,evening
5428,on,on,none,fluctuate,decreasing,increasing,5,dusk
5429,on,on,none,fluctuate,decreasing,increasing,5,night
5430,on,on,none,fluctuate,decreasing,decreasing,1,dawn
5431,on,on,none,fluctuate,decreasing,decreasing,1,day
5432,on,on,none,fluctuate,decreasing,decreasing,1,noon
5433,on,on,none,fluctuate,decreasing,decreasing,1,evening
5434,on,on,none,fluctuate,decreasing,decreasing,1,dusk
5435,on,on,none,fluctuate,decreasing,decreasing,1,night
5436,on,on,none,fluctuate,decreasing,decreasing,2,dawn
5437,on,on,none,fluctuate,decreasing,decreasing,2,day
5438,on,on,none,fluctuate,decreasing,decreasing,2,noon
5439,on,on,none,fluctuate,decreasing,decreasing,2,evening
5440,on,on,none,fluctuate,decreasing,decreasing,2,dusk
5441,on,on,none,fluctuate,decreasing,decreasing,2,night
5442,on,on,none,fluctuate,decreasing,decreasing,3,dawn
5443,on,on,none,fluctuate,decreasing,decreasing,3,day
5444,on,on,none,fluctuate,decreasing,decreasing,3,noon
5445,on,on,none,fluctuate,decreasing,decreasing,3,evening
5446,on,on,none,fluctuate,decreasing,decreasing,3,dusk
5447,on,on,none,fluctuate,decreasing,decreasing,3,night
5448,on,on,none,fluctuate,decreasing,decreasing,4,dawn
5449,on,on,none,fluctuate,decreasing,decreasing,4,day
5450,on,on,none,fluctuate,decreasing,decreasing,4,noon
5451,on,on,none,fluctuate,decreasing,decreasing,4,evening
5452,on,on,none,fluctuate,decreasing,decreasing,4,dusk
5453,on,on,none,fluctuate,decreasing,decreasing,4,night
5454,on,on,none,fluctuate,decreasing,decreasing,5,dawn
5455,on,on,none,fluctuate,decreasing,decreasing,5,day
5456,on,on,none,fluctuate,decreasing,decreasing,5,noon
5457,on,on,none,fluctuate,decreasing,decreasing,5,evening
5458,on,on,none,fluctuate,decreasing,decreasing,5,dusk
5459,on,on,none,fluctuate,decreasing,decreasing,5,night
5460,on,on,none,fluctuate,decreasing,stable,1,dawn
5461,on,on,none,fluctuate,decreasing,stable,1,day
5462,on,on,none,fluctuate,decreasing,stable,1,noon
5463,on,on,none,fluctuate,decreasing,stable,1,evening
5464,on,on,none,fluctuate,decreasing,stable,1,dusk
5465,on,on,none,fluctuate,decreasing,stable,1,night
5466,on,on,none,fluctuate,decreasing,stable,2,dawn
5467,on,on,none,fluctuate,decreasing,stable,2,day
5468,on,on,none,fluctuate,decreasing,stable,2,noon
5469,on,on,none,fluctuate,decreasing,stable,2,evening
5470,on,on,none,fluctuate,decreasing,stable,2,dusk
5471,on,on,none,fluctuate,decreasing,stable,2,night
5472,on,on,none,fluctuate,decreasing,stable,3,dawn
5473,on,on,none,fluctuate,decreasing,stable,3,day
5474,on,on,none,fluctuate,decreasing,stable,3,noon
5475,on,on,none,fluctuate,decreasing,stable,3,evening
5476,on,on,none,fluctuate,decreasing,stable,3,dusk
5477,on,on,none,fluctuate,decreasing,stable,3,night
5478,on,on,none,fluctuate,decreasing,stable,4,dawn
5479,on,on,none,fluctuate,decreasing,stable,4,day
5480,on,on,none,fluctuate,decreasing,stable,4,noon
5481,on,on,none,fluctuate,decreasing,stable,4,evening
5482,on,on,none,fluctuate,decreasing,stable,4,dusk
5483,on,on,none,fluctuate,decreasing,stable,4,night
